"siteName","stateCode","siteVisitName","taxonGenus","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance"
"WAAPIL0018","WA",20150908,"Acacia",-22.33554,118.9878,"2015-09-08T17:47:53",35
"WAAPIL0018","WA",20150908,"Chrysopogon",-22.33554,118.9878,"2015-09-08T17:47:53",4
"WAAPIL0018","WA",20150908,"Echinochloa",-22.33554,118.9878,"2015-09-08T17:47:53",1
"WAAPIL0018","WA",20150908,"Ehretia",-22.33554,118.9878,"2015-09-08T17:47:53",3
"WAAPIL0018","WA",20150908,"Eriachne",-22.33554,118.9878,"2015-09-08T17:47:53",320
"WAAPIL0018","WA",20150908,"Eucalyptus",-22.33554,118.9878,"2015-09-08T17:47:53",75
"WAAPIL0018","WA",20150908,"Eulalia",-22.33554,118.9878,"2015-09-08T17:47:53",189
"WAAPIL0018","WA",20150908,"Hakea",-22.33554,118.9878,"2015-09-08T17:47:53",5
"WAAPIL0018","WA",20150908,"Lotus",-22.33554,118.9878,"2015-09-08T17:47:53",2
"WAAPIL0018","WA",20150908,"Neptunia",-22.33554,118.9878,"2015-09-08T17:47:53",3
"WAAPIL0018","WA",20150908,"Panicum",-22.33554,118.9878,"2015-09-08T17:47:53",1
"WAAPIL0018","WA",20150908,"Themeda",-22.33554,118.9878,"2015-09-08T17:47:53",9
"WAAPIL0018","WA",20150908,"Triodia",-22.33554,118.9878,"2015-09-08T17:47:53",4
"WAAPIL0018","WA",20150908,"Vachellia",-22.33554,118.9878,"2015-09-08T17:47:53",6
"WAAPIL0018","WA",20150908,NA,-22.33554,118.9878,"2015-09-08T17:47:53",157
"WAAPIL0018","WA",20210630,"Acacia",-22.33554,118.9878,"2021-06-30T00:00:00",8
"WAAPIL0018","WA",20210630,"Chloris",-22.33554,118.9878,"2021-06-30T00:00:00",2
"WAAPIL0018","WA",20210630,"Eriachne",-22.33554,118.9878,"2021-06-30T00:00:00",198
"WAAPIL0018","WA",20210630,"Eucalyptus",-22.33554,118.9878,"2021-06-30T00:00:00",63
"WAAPIL0018","WA",20210630,"Eulalia",-22.33554,118.9878,"2021-06-30T00:00:00",131
"WAAPIL0018","WA",20210630,"Hakea",-22.33554,118.9878,"2021-06-30T00:00:00",5
"WAAPIL0018","WA",20210630,"Malvastrum",-22.33554,118.9878,"2021-06-30T00:00:00",2
"WAAPIL0018","WA",20210630,"Neptunia",-22.33554,118.9878,"2021-06-30T00:00:00",16
"WAAPIL0018","WA",20210630,"Pluchea",-22.33554,118.9878,"2021-06-30T00:00:00",5
"WAAPIL0018","WA",20210630,"Poaceae",-22.33554,118.9878,"2021-06-30T00:00:00",2
"WAAPIL0018","WA",20210630,"Rostellularia",-22.33554,118.9878,"2021-06-30T00:00:00",1
"WAAPIL0018","WA",20210630,"Themeda",-22.33554,118.9878,"2021-06-30T00:00:00",4
"WAAPIL0018","WA",20210630,"Vachellia",-22.33554,118.9878,"2021-06-30T00:00:00",5
"WAAPIL0018","WA",20210630,"Vigna",-22.33554,118.9878,"2021-06-30T00:00:00",2
"WAAPIL0018","WA",20210630,NA,-22.33554,118.9878,"2021-06-30T00:00:00",109
"WAAPIL0019","WA",20150909,"Acacia",-22.30292,119.0129,"2015-09-09T15:56:03",103
"WAAPIL0019","WA",20150909,"Aristida",-22.30292,119.0129,"2015-09-09T15:56:03",4
"WAAPIL0019","WA",20150909,"Boerhavia",-22.30292,119.0129,"2015-09-09T15:56:03",3
"WAAPIL0019","WA",20150909,"Dichanthium",-22.30292,119.0129,"2015-09-09T15:56:03",12
"WAAPIL0019","WA",20150909,"Enchylaena",-22.30292,119.0129,"2015-09-09T15:56:03",2
"WAAPIL0019","WA",20150909,"Eragrostis",-22.30292,119.0129,"2015-09-09T15:56:03",68
"WAAPIL0019","WA",20150909,"Eremophila",-22.30292,119.0129,"2015-09-09T15:56:03",2
"WAAPIL0019","WA",20150909,"Goodenia",-22.30292,119.0129,"2015-09-09T15:56:03",1
"WAAPIL0019","WA",20150909,"Heliotropium",-22.30292,119.0129,"2015-09-09T15:56:03",1
"WAAPIL0019","WA",20150909,"Malvastrum",-22.30292,119.0129,"2015-09-09T15:56:03",1
"WAAPIL0019","WA",20150909,"Neptunia",-22.30292,119.0129,"2015-09-09T15:56:03",1
"WAAPIL0019","WA",20150909,"Poaceae",-22.30292,119.0129,"2015-09-09T15:56:03",1
"WAAPIL0019","WA",20150909,"Polymeria",-22.30292,119.0129,"2015-09-09T15:56:03",16
"WAAPIL0019","WA",20150909,"Rhagodia",-22.30292,119.0129,"2015-09-09T15:56:03",3
"WAAPIL0019","WA",20150909,"Roepera",-22.30292,119.0129,"2015-09-09T15:56:03",6
"WAAPIL0019","WA",20150909,"Sclerolaena",-22.30292,119.0129,"2015-09-09T15:56:03",6
"WAAPIL0019","WA",20150909,"Senna",-22.30292,119.0129,"2015-09-09T15:56:03",14
"WAAPIL0019","WA",20150909,"Setaria",-22.30292,119.0129,"2015-09-09T15:56:03",2
"WAAPIL0019","WA",20150909,"Sida",-22.30292,119.0129,"2015-09-09T15:56:03",16
"WAAPIL0019","WA",20150909,"Sporobolus",-22.30292,119.0129,"2015-09-09T15:56:03",4
"WAAPIL0019","WA",20150909,NA,-22.30292,119.0129,"2015-09-09T15:56:03",66
"WAAPIL0019","WA",20210629,"Acacia",-22.30292,119.0129,"2021-06-29T00:00:00",134
"WAAPIL0019","WA",20210629,"Aristida",-22.30292,119.0129,"2021-06-29T00:00:00",1
"WAAPIL0019","WA",20210629,"Dichanthium",-22.30292,119.0129,"2021-06-29T00:00:00",4
"WAAPIL0019","WA",20210629,"Enneapogon",-22.30292,119.0129,"2021-06-29T00:00:00",1
"WAAPIL0019","WA",20210629,"Eragrostis",-22.30292,119.0129,"2021-06-29T00:00:00",53
"WAAPIL0019","WA",20210629,"Evolvulus",-22.30292,119.0129,"2021-06-29T00:00:00",4
"WAAPIL0019","WA",20210629,"Malvastrum",-22.30292,119.0129,"2021-06-29T00:00:00",2
"WAAPIL0019","WA",20210629,"Polymeria",-22.30292,119.0129,"2021-06-29T00:00:00",1
"WAAPIL0019","WA",20210629,"Rhagodia",-22.30292,119.0129,"2021-06-29T00:00:00",2
"WAAPIL0019","WA",20210629,"Senna",-22.30292,119.0129,"2021-06-29T00:00:00",35
"WAAPIL0019","WA",20210629,"Sida",-22.30292,119.0129,"2021-06-29T00:00:00",2
"WAAPIL0019","WA",20210629,"Sporobolus",-22.30292,119.0129,"2021-06-29T00:00:00",1
"WAAPIL0019","WA",20210629,NA,-22.30292,119.0129,"2021-06-29T00:00:00",60
"WAAPIL0020","WA",20160728,"Acacia",-21.61443,117.1205,"2016-07-28T12:40:52",5
"WAAPIL0020","WA",20160728,"Codonocarpus",-21.61443,117.1205,"2016-07-28T12:40:52",3
"WAAPIL0020","WA",20160728,"Eucalyptus",-21.61443,117.1205,"2016-07-28T12:40:52",6
"WAAPIL0020","WA",20160728,"Heliotropium",-21.61443,117.1205,"2016-07-28T12:40:52",2
"WAAPIL0020","WA",20160728,"Pimelea",-21.61443,117.1205,"2016-07-28T12:40:52",1
"WAAPIL0020","WA",20160728,"Senna",-21.61443,117.1205,"2016-07-28T12:40:52",1
"WAAPIL0020","WA",20160728,"Triodia",-21.61443,117.1205,"2016-07-28T12:40:52",159
"WAAPIL0020","WA",20160728,NA,-21.61443,117.1205,"2016-07-28T12:40:52",50
"WAAPIL0021","WA",20160728,"Acacia",-21.60644,117.1161,"2016-07-28T17:58:17",65
"WAAPIL0021","WA",20160728,"Boerhavia",-21.60644,117.1161,"2016-07-28T17:58:17",1
"WAAPIL0021","WA",20160728,"Cynodon",-21.60644,117.1161,"2016-07-28T17:58:17",1
"WAAPIL0021","WA",20160728,"Dichanthium",-21.60644,117.1161,"2016-07-28T17:58:17",3
"WAAPIL0021","WA",20160728,"Dipteracanthus",-21.60644,117.1161,"2016-07-28T17:58:17",7
"WAAPIL0021","WA",20160728,"Enchylaena",-21.60644,117.1161,"2016-07-28T17:58:17",1
"WAAPIL0021","WA",20160728,"Eremophila",-21.60644,117.1161,"2016-07-28T17:58:17",90
"WAAPIL0021","WA",20160728,"Poaceae",-21.60644,117.1161,"2016-07-28T17:58:17",2
"WAAPIL0021","WA",20160728,"Santalum",-21.60644,117.1161,"2016-07-28T17:58:17",1
"WAAPIL0021","WA",20160728,"Senna",-21.60644,117.1161,"2016-07-28T17:58:17",3
"WAAPIL0021","WA",20160728,"Sida",-21.60644,117.1161,"2016-07-28T17:58:17",1
"WAAPIL0021","WA",20160728,"Stylobasium",-21.60644,117.1161,"2016-07-28T17:58:17",1
"WAAPIL0021","WA",20160728,"Triodia",-21.60644,117.1161,"2016-07-28T17:58:17",17
"WAAPIL0021","WA",20160728,"Vachellia",-21.60644,117.1161,"2016-07-28T17:58:17",2
"WAAPIL0021","WA",20160728,NA,-21.60644,117.1161,"2016-07-28T17:58:17",61
"WAAPIL0022","WA",20160729,"Abutilon",-21.58142,117.0974,"2016-07-29T15:58:51",1
"WAAPIL0022","WA",20160729,"Acacia",-21.58142,117.0974,"2016-07-29T15:58:51",16
"WAAPIL0022","WA",20160729,"Capparis",-21.58142,117.0974,"2016-07-29T15:58:51",1
"WAAPIL0022","WA",20160729,"Cyperus",-21.58142,117.0974,"2016-07-29T15:58:51",1
"WAAPIL0022","WA",20160729,"Eriachne",-21.58142,117.0974,"2016-07-29T15:58:51",1
"WAAPIL0022","WA",20160729,"Eucalyptus",-21.58142,117.0974,"2016-07-29T15:58:51",180
"WAAPIL0022","WA",20160729,"Gossypium",-21.58142,117.0974,"2016-07-29T15:58:51",26
"WAAPIL0022","WA",20160729,"Indigofera",-21.58142,117.0974,"2016-07-29T15:58:51",1
"WAAPIL0022","WA",20160729,"Paraneurachne",-21.58142,117.0974,"2016-07-29T15:58:51",3
"WAAPIL0022","WA",20160729,"Passiflora",-21.58142,117.0974,"2016-07-29T15:58:51",1
"WAAPIL0022","WA",20160729,"Petalostylis",-21.58142,117.0974,"2016-07-29T15:58:51",7
"WAAPIL0022","WA",20160729,"Rhynchosia",-21.58142,117.0974,"2016-07-29T15:58:51",1
"WAAPIL0022","WA",20160729,"Senna",-21.58142,117.0974,"2016-07-29T15:58:51",4
"WAAPIL0022","WA",20160729,"Sida",-21.58142,117.0974,"2016-07-29T15:58:51",1
"WAAPIL0022","WA",20160729,"Stylobasium",-21.58142,117.0974,"2016-07-29T15:58:51",9
"WAAPIL0022","WA",20160729,"Triodia",-21.58142,117.0974,"2016-07-29T15:58:51",112
"WAAPIL0022","WA",20160729,"Vachellia",-21.58142,117.0974,"2016-07-29T15:58:51",1
"WAAPIL0022","WA",20160729,NA,-21.58142,117.0974,"2016-07-29T15:58:51",91
"WAAPIL0023","WA",20160731,"Acacia",-22.255,118.6955,"2016-07-31T11:46:57",292
"WAAPIL0023","WA",20160731,"Aristida",-22.255,118.6955,"2016-07-31T11:46:57",84
"WAAPIL0023","WA",20160731,"Boerhavia",-22.255,118.6955,"2016-07-31T11:46:57",1
"WAAPIL0023","WA",20160731,"Calotis",-22.255,118.6955,"2016-07-31T11:46:57",6
"WAAPIL0023","WA",20160731,"Cenchrus",-22.255,118.6955,"2016-07-31T11:46:57",22
"WAAPIL0023","WA",20160731,"Digitaria",-22.255,118.6955,"2016-07-31T11:46:57",3
"WAAPIL0023","WA",20160731,"Duperreya",-22.255,118.6955,"2016-07-31T11:46:57",2
"WAAPIL0023","WA",20160731,"Enneapogon",-22.255,118.6955,"2016-07-31T11:46:57",3
"WAAPIL0023","WA",20160731,"Eremophila",-22.255,118.6955,"2016-07-31T11:46:57",20
"WAAPIL0023","WA",20160731,"Eriachne",-22.255,118.6955,"2016-07-31T11:46:57",4
"WAAPIL0023","WA",20160731,"Eulalia",-22.255,118.6955,"2016-07-31T11:46:57",28
"WAAPIL0023","WA",20160731,"Euphorbia",-22.255,118.6955,"2016-07-31T11:46:57",1
"WAAPIL0023","WA",20160731,"Evolvulus",-22.255,118.6955,"2016-07-31T11:46:57",1
"WAAPIL0023","WA",20160731,"Hakea",-22.255,118.6955,"2016-07-31T11:46:57",15
"WAAPIL0023","WA",20160731,"Hibiscus",-22.255,118.6955,"2016-07-31T11:46:57",1
"WAAPIL0023","WA",20160731,"Rhynchosia",-22.255,118.6955,"2016-07-31T11:46:57",3
"WAAPIL0023","WA",20160731,"Santalum",-22.255,118.6955,"2016-07-31T11:46:57",1
"WAAPIL0023","WA",20160731,"Scaevola",-22.255,118.6955,"2016-07-31T11:46:57",3
"WAAPIL0023","WA",20160731,"Senna",-22.255,118.6955,"2016-07-31T11:46:57",2
"WAAPIL0023","WA",20160731,"Sida",-22.255,118.6955,"2016-07-31T11:46:57",11
"WAAPIL0023","WA",20160731,"Solanum",-22.255,118.6955,"2016-07-31T11:46:57",1
"WAAPIL0023","WA",20160731,NA,-22.255,118.6955,"2016-07-31T11:46:57",127
"WAAPIL0023","WA",20210701,"Acacia",-22.255,118.6955,"2021-07-01T00:00:00",255
"WAAPIL0023","WA",20210701,"Aristida",-22.255,118.6955,"2021-07-01T00:00:00",108
"WAAPIL0023","WA",20210701,"Cenchrus",-22.255,118.6955,"2021-07-01T00:00:00",55
"WAAPIL0023","WA",20210701,"Cheilanthes",-22.255,118.6955,"2021-07-01T00:00:00",1
"WAAPIL0023","WA",20210701,"Chrysopogon",-22.255,118.6955,"2021-07-01T00:00:00",1
"WAAPIL0023","WA",20210701,"Cucurbitaceae",-22.255,118.6955,"2021-07-01T00:00:00",1
"WAAPIL0023","WA",20210701,"Cynodon",-22.255,118.6955,"2021-07-01T00:00:00",2
"WAAPIL0023","WA",20210701,"Dichanthium",-22.255,118.6955,"2021-07-01T00:00:00",16
"WAAPIL0023","WA",20210701,"Enneapogon",-22.255,118.6955,"2021-07-01T00:00:00",180
"WAAPIL0023","WA",20210701,"Eulalia",-22.255,118.6955,"2021-07-01T00:00:00",15
"WAAPIL0023","WA",20210701,"Evolvulus",-22.255,118.6955,"2021-07-01T00:00:00",2
"WAAPIL0023","WA",20210701,"Gomphrena",-22.255,118.6955,"2021-07-01T00:00:00",1
"WAAPIL0023","WA",20210701,"Hakea",-22.255,118.6955,"2021-07-01T00:00:00",8
"WAAPIL0023","WA",20210701,"Ipomoea",-22.255,118.6955,"2021-07-01T00:00:00",1
"WAAPIL0023","WA",20210701,"Iseilema",-22.255,118.6955,"2021-07-01T00:00:00",31
"WAAPIL0023","WA",20210701,"Portulaca",-22.255,118.6955,"2021-07-01T00:00:00",1
"WAAPIL0023","WA",20210701,"Psydrax",-22.255,118.6955,"2021-07-01T00:00:00",1
"WAAPIL0023","WA",20210701,"Rhynchosia",-22.255,118.6955,"2021-07-01T00:00:00",3
"WAAPIL0023","WA",20210701,"Santalum",-22.255,118.6955,"2021-07-01T00:00:00",1
"WAAPIL0023","WA",20210701,"Scaevola",-22.255,118.6955,"2021-07-01T00:00:00",4
"WAAPIL0023","WA",20210701,"Setaria",-22.255,118.6955,"2021-07-01T00:00:00",7
"WAAPIL0023","WA",20210701,"Sporobolus",-22.255,118.6955,"2021-07-01T00:00:00",10
"WAAPIL0023","WA",20210701,NA,-22.255,118.6955,"2021-07-01T00:00:00",213
"WAAPIL0024","WA",20160801,"Abutilon",-22.4671,119.0852,"2016-08-01T10:12:44",2
"WAAPIL0024","WA",20160801,"Acacia",-22.4671,119.0852,"2016-08-01T10:12:44",151
"WAAPIL0024","WA",20160801,"Aristida",-22.4671,119.0852,"2016-08-01T10:12:44",10
"WAAPIL0024","WA",20160801,"Bidens",-22.4671,119.0852,"2016-08-01T10:12:44",1
"WAAPIL0024","WA",20160801,"Boerhavia",-22.4671,119.0852,"2016-08-01T10:12:44",4
"WAAPIL0024","WA",20160801,"Cenchrus",-22.4671,119.0852,"2016-08-01T10:12:44",2
"WAAPIL0024","WA",20160801,"Cheilanthes",-22.4671,119.0852,"2016-08-01T10:12:44",4
"WAAPIL0024","WA",20160801,"Chrysopogon",-22.4671,119.0852,"2016-08-01T10:12:44",49
"WAAPIL0024","WA",20160801,"Cleome",-22.4671,119.0852,"2016-08-01T10:12:44",1
"WAAPIL0024","WA",20160801,"Corchorus",-22.4671,119.0852,"2016-08-01T10:12:44",2
"WAAPIL0024","WA",20160801,"Cymbopogon",-22.4671,119.0852,"2016-08-01T10:12:44",7
"WAAPIL0024","WA",20160801,"Digitaria",-22.4671,119.0852,"2016-08-01T10:12:44",6
"WAAPIL0024","WA",20160801,"Enneapogon",-22.4671,119.0852,"2016-08-01T10:12:44",2
"WAAPIL0024","WA",20160801,"Eremophila",-22.4671,119.0852,"2016-08-01T10:12:44",9
"WAAPIL0024","WA",20160801,"Eriachne",-22.4671,119.0852,"2016-08-01T10:12:44",2
"WAAPIL0024","WA",20160801,"Eulalia",-22.4671,119.0852,"2016-08-01T10:12:44",7
"WAAPIL0024","WA",20160801,"Evolvulus",-22.4671,119.0852,"2016-08-01T10:12:44",2
"WAAPIL0024","WA",20160801,"Glycine",-22.4671,119.0852,"2016-08-01T10:12:44",1
"WAAPIL0024","WA",20160801,"Goodenia",-22.4671,119.0852,"2016-08-01T10:12:44",1
"WAAPIL0024","WA",20160801,"Maireana",-22.4671,119.0852,"2016-08-01T10:12:44",1
"WAAPIL0024","WA",20160801,"Psydrax",-22.4671,119.0852,"2016-08-01T10:12:44",6
"WAAPIL0024","WA",20160801,"Pterocaulon",-22.4671,119.0852,"2016-08-01T10:12:44",1
"WAAPIL0024","WA",20160801,"Ptilotus",-22.4671,119.0852,"2016-08-01T10:12:44",13
"WAAPIL0024","WA",20160801,"Rhagodia",-22.4671,119.0852,"2016-08-01T10:12:44",1
"WAAPIL0024","WA",20160801,"Salsola",-22.4671,119.0852,"2016-08-01T10:12:44",3
"WAAPIL0024","WA",20160801,"Sclerolaena",-22.4671,119.0852,"2016-08-01T10:12:44",4
"WAAPIL0024","WA",20160801,"Sida",-22.4671,119.0852,"2016-08-01T10:12:44",16
"WAAPIL0024","WA",20160801,"Tribulus",-22.4671,119.0852,"2016-08-01T10:12:44",1
"WAAPIL0024","WA",20160801,NA,-22.4671,119.0852,"2016-08-01T10:12:44",79
"WAAPIL0024","WA",20210630,"Acacia",-22.4671,119.0852,"2021-06-30T00:00:00",165
"WAAPIL0024","WA",20210630,"Aristida",-22.4671,119.0852,"2021-06-30T00:00:00",8
"WAAPIL0024","WA",20210630,"Arivela",-22.4671,119.0852,"2021-06-30T00:00:00",1
"WAAPIL0024","WA",20210630,"Bidens",-22.4671,119.0852,"2021-06-30T00:00:00",3
"WAAPIL0024","WA",20210630,"Boerhavia",-22.4671,119.0852,"2021-06-30T00:00:00",3
"WAAPIL0024","WA",20210630,"Cenchrus",-22.4671,119.0852,"2021-06-30T00:00:00",1
"WAAPIL0024","WA",20210630,"Cheilanthes",-22.4671,119.0852,"2021-06-30T00:00:00",16
"WAAPIL0024","WA",20210630,"Chrysopogon",-22.4671,119.0852,"2021-06-30T00:00:00",50
"WAAPIL0024","WA",20210630,"Cucurbitaceae",-22.4671,119.0852,"2021-06-30T00:00:00",2
"WAAPIL0024","WA",20210630,"Enchylaena",-22.4671,119.0852,"2021-06-30T00:00:00",1
"WAAPIL0024","WA",20210630,"Enneapogon",-22.4671,119.0852,"2021-06-30T00:00:00",72
"WAAPIL0024","WA",20210630,"Eremophila",-22.4671,119.0852,"2021-06-30T00:00:00",3
"WAAPIL0024","WA",20210630,"Eulalia",-22.4671,119.0852,"2021-06-30T00:00:00",12
"WAAPIL0024","WA",20210630,"Evolvulus",-22.4671,119.0852,"2021-06-30T00:00:00",10
"WAAPIL0024","WA",20210630,"Hakea",-22.4671,119.0852,"2021-06-30T00:00:00",2
"WAAPIL0024","WA",20210630,"Hibiscus",-22.4671,119.0852,"2021-06-30T00:00:00",1
"WAAPIL0024","WA",20210630,"Iseilema",-22.4671,119.0852,"2021-06-30T00:00:00",1
"WAAPIL0024","WA",20210630,"Perotis",-22.4671,119.0852,"2021-06-30T00:00:00",12
"WAAPIL0024","WA",20210630,"Psydrax",-22.4671,119.0852,"2021-06-30T00:00:00",3
"WAAPIL0024","WA",20210630,"Ptilotus",-22.4671,119.0852,"2021-06-30T00:00:00",8
"WAAPIL0024","WA",20210630,"Rhagodia",-22.4671,119.0852,"2021-06-30T00:00:00",1
"WAAPIL0024","WA",20210630,"Sclerolaena",-22.4671,119.0852,"2021-06-30T00:00:00",1
"WAAPIL0024","WA",20210630,"Sida",-22.4671,119.0852,"2021-06-30T00:00:00",2
"WAAPIL0024","WA",20210630,"Sporobolus",-22.4671,119.0852,"2021-06-30T00:00:00",1
"WAAPIL0024","WA",20210630,NA,-22.4671,119.0852,"2021-06-30T00:00:00",114
"WAAPIL0025","WA",20160802,"Abutilon",-22.70821,119.7087,"2016-08-02T00:00:00",1
"WAAPIL0025","WA",20160802,"Acacia",-22.70821,119.7087,"2016-08-02T00:00:00",428
"WAAPIL0025","WA",20160802,"Amyema",-22.70821,119.7087,"2016-08-02T00:00:00",2
"WAAPIL0025","WA",20160802,"Cenchrus",-22.70821,119.7087,"2016-08-02T00:00:00",1
"WAAPIL0025","WA",20160802,"Duperreya",-22.70821,119.7087,"2016-08-02T00:00:00",30
"WAAPIL0025","WA",20160802,"Enchylaena",-22.70821,119.7087,"2016-08-02T00:00:00",1
"WAAPIL0025","WA",20160802,"Enteropogon",-22.70821,119.7087,"2016-08-02T00:00:00",1
"WAAPIL0025","WA",20160802,"Eremophila",-22.70821,119.7087,"2016-08-02T00:00:00",9
"WAAPIL0025","WA",20160802,"Eucalyptus",-22.70821,119.7087,"2016-08-02T00:00:00",7
"WAAPIL0025","WA",20160802,"Eulalia",-22.70821,119.7087,"2016-08-02T00:00:00",4
"WAAPIL0025","WA",20160802,"Evolvulus",-22.70821,119.7087,"2016-08-02T00:00:00",4
"WAAPIL0025","WA",20160802,"Glycine",-22.70821,119.7087,"2016-08-02T00:00:00",2
"WAAPIL0025","WA",20160802,"Grevillea",-22.70821,119.7087,"2016-08-02T00:00:00",11
"WAAPIL0025","WA",20160802,"Indigofera",-22.70821,119.7087,"2016-08-02T00:00:00",2
"WAAPIL0025","WA",20160802,"Iseilema",-22.70821,119.7087,"2016-08-02T00:00:00",1
"WAAPIL0025","WA",20160802,"Malvastrum",-22.70821,119.7087,"2016-08-02T00:00:00",1
"WAAPIL0025","WA",20160802,"Perotis",-22.70821,119.7087,"2016-08-02T00:00:00",1
"WAAPIL0025","WA",20160802,"Portulaca",-22.70821,119.7087,"2016-08-02T00:00:00",1
"WAAPIL0025","WA",20160802,"Ptilotus",-22.70821,119.7087,"2016-08-02T00:00:00",38
"WAAPIL0025","WA",20160802,"Rhagodia",-22.70821,119.7087,"2016-08-02T00:00:00",10
"WAAPIL0025","WA",20160802,"Scaevola",-22.70821,119.7087,"2016-08-02T00:00:00",11
"WAAPIL0025","WA",20160802,"Senna",-22.70821,119.7087,"2016-08-02T00:00:00",3
"WAAPIL0025","WA",20160802,"Sida",-22.70821,119.7087,"2016-08-02T00:00:00",58
"WAAPIL0025","WA",20160802,"Solanum",-22.70821,119.7087,"2016-08-02T00:00:00",1
"WAAPIL0025","WA",20160802,NA,-22.70821,119.7087,"2016-08-02T00:00:00",175
"WAAPIL0025","WA",20210625,"Abutilon",-22.70821,119.7087,"2021-06-25T00:00:00",17
"WAAPIL0025","WA",20210625,"Acacia",-22.70821,119.7087,"2021-06-25T00:00:00",410
"WAAPIL0025","WA",20210625,"Aristida",-22.70821,119.7087,"2021-06-25T00:00:00",111
"WAAPIL0025","WA",20210625,"Cenchrus",-22.70821,119.7087,"2021-06-25T00:00:00",12
"WAAPIL0025","WA",20210625,"Dichanthium",-22.70821,119.7087,"2021-06-25T00:00:00",22
"WAAPIL0025","WA",20210625,"Digitaria",-22.70821,119.7087,"2021-06-25T00:00:00",4
"WAAPIL0025","WA",20210625,"Duperreya",-22.70821,119.7087,"2021-06-25T00:00:00",7
"WAAPIL0025","WA",20210625,"Enchylaena",-22.70821,119.7087,"2021-06-25T00:00:00",1
"WAAPIL0025","WA",20210625,"Enneapogon",-22.70821,119.7087,"2021-06-25T00:00:00",69
"WAAPIL0025","WA",20210625,"Eremophila",-22.70821,119.7087,"2021-06-25T00:00:00",7
"WAAPIL0025","WA",20210625,"Evolvulus",-22.70821,119.7087,"2021-06-25T00:00:00",2
"WAAPIL0025","WA",20210625,"Glycine",-22.70821,119.7087,"2021-06-25T00:00:00",1
"WAAPIL0025","WA",20210625,"Gomphrena",-22.70821,119.7087,"2021-06-25T00:00:00",1
"WAAPIL0025","WA",20210625,"Grevillea",-22.70821,119.7087,"2021-06-25T00:00:00",6
"WAAPIL0025","WA",20210625,"Indigofera",-22.70821,119.7087,"2021-06-25T00:00:00",3
"WAAPIL0025","WA",20210625,"Iseilema",-22.70821,119.7087,"2021-06-25T00:00:00",37
"WAAPIL0025","WA",20210625,"Malvastrum",-22.70821,119.7087,"2021-06-25T00:00:00",9
"WAAPIL0025","WA",20210625,"Paspalidium",-22.70821,119.7087,"2021-06-25T00:00:00",3
"WAAPIL0025","WA",20210625,"Perotis",-22.70821,119.7087,"2021-06-25T00:00:00",5
"WAAPIL0025","WA",20210625,"Portulaca",-22.70821,119.7087,"2021-06-25T00:00:00",12
"WAAPIL0025","WA",20210625,"Psydrax",-22.70821,119.7087,"2021-06-25T00:00:00",3
"WAAPIL0025","WA",20210625,"Pterocaulon",-22.70821,119.7087,"2021-06-25T00:00:00",5
"WAAPIL0025","WA",20210625,"Ptilotus",-22.70821,119.7087,"2021-06-25T00:00:00",51
"WAAPIL0025","WA",20210625,"Rhagodia",-22.70821,119.7087,"2021-06-25T00:00:00",2
"WAAPIL0025","WA",20210625,"Rhynchosia",-22.70821,119.7087,"2021-06-25T00:00:00",6
"WAAPIL0025","WA",20210625,"Scaevola",-22.70821,119.7087,"2021-06-25T00:00:00",26
"WAAPIL0025","WA",20210625,"Senna",-22.70821,119.7087,"2021-06-25T00:00:00",11
"WAAPIL0025","WA",20210625,"Sida",-22.70821,119.7087,"2021-06-25T00:00:00",6
"WAAPIL0025","WA",20210625,"Sporobolus",-22.70821,119.7087,"2021-06-25T00:00:00",29
"WAAPIL0025","WA",20210625,"Trichodesma",-22.70821,119.7087,"2021-06-25T00:00:00",5
"WAAPIL0025","WA",20210625,NA,-22.70821,119.7087,"2021-06-25T00:00:00",241
"WAAPIL0026","WA",20160802,"Abutilon",-22.76693,119.6314,"2016-08-02T15:57:28",1
"WAAPIL0026","WA",20160802,"Acacia",-22.76693,119.6314,"2016-08-02T15:57:28",49
"WAAPIL0026","WA",20160802,"Aristida",-22.76693,119.6314,"2016-08-02T15:57:28",15
"WAAPIL0026","WA",20160802,"Boerhavia",-22.76693,119.6314,"2016-08-02T15:57:28",2
"WAAPIL0026","WA",20160802,"Calocephalus",-22.76693,119.6314,"2016-08-02T15:57:28",1
"WAAPIL0026","WA",20160802,"Cenchrus",-22.76693,119.6314,"2016-08-02T15:57:28",1
"WAAPIL0026","WA",20160802,"Enchylaena",-22.76693,119.6314,"2016-08-02T15:57:28",2
"WAAPIL0026","WA",20160802,"Enneapogon",-22.76693,119.6314,"2016-08-02T15:57:28",5
"WAAPIL0026","WA",20160802,"Enteropogon",-22.76693,119.6314,"2016-08-02T15:57:28",7
"WAAPIL0026","WA",20160802,"Eragrostis",-22.76693,119.6314,"2016-08-02T15:57:28",1
"WAAPIL0026","WA",20160802,"Eremophila",-22.76693,119.6314,"2016-08-02T15:57:28",10
"WAAPIL0026","WA",20160802,"Evolvulus",-22.76693,119.6314,"2016-08-02T15:57:28",1
"WAAPIL0026","WA",20160802,"Fimbristylis",-22.76693,119.6314,"2016-08-02T15:57:28",7
"WAAPIL0026","WA",20160802,"Maireana",-22.76693,119.6314,"2016-08-02T15:57:28",64
