"siteName","stateCode","siteVisitName","scientificName","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance","precipitationAnnualMean_millimetre","solarRadiationMean_megajoulePerSquareMetre","maximumTemperature_degreeCelsius","minimumTemperature_degreeCelsius","temperatureAnnualMean_degreeCelsius","climaticCondition","average_soil_pH_unitless","average_soil_EC_dSPerMetre","soil_texture_Grade"
"WAAGES0001","WA",20160830,"Lepidobolus preissianus subsp. preissianus",-27.52382,114.529,2016-08-30 11:35:46,23,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Malleostemon hursthousei",-27.52382,114.529,2016-08-30 11:35:46,3,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Malleostemon peltiger",-27.52382,114.529,2016-08-30 11:35:46,9,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Melaleuca filifolia",-27.52382,114.529,2016-08-30 11:35:46,1,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Melaleuca idana",-27.52382,114.529,2016-08-30 11:35:46,4,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Mesomelaena preissii",-27.52382,114.529,2016-08-30 11:35:46,8,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Petrophile semifurcata",-27.52382,114.529,2016-08-30 11:35:46,8,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Phymatocarpus porphyrocephalus",-27.52382,114.529,2016-08-30 11:35:46,2,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Pileanthus peduncularis subsp. peduncularis",-27.52382,114.529,2016-08-30 11:35:46,18,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Platysace trachymenioides",-27.52382,114.529,2016-08-30 11:35:46,2,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Poaceae",-27.52382,114.529,2016-08-30 11:35:46,1,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Quoya oldfieldii",-27.52382,114.529,2016-08-30 11:35:46,2,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Schoenus clandestinus",-27.52382,114.529,2016-08-30 11:35:46,6,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Triodia danthonioides",-27.52382,114.529,2016-08-30 11:35:46,2,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Verticordia",-27.52382,114.529,2016-08-30 11:35:46,2,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Verticordia monadelpha var. callitricha",-27.52382,114.529,2016-08-30 11:35:46,1,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,"Xylomelum angustifolium",-27.52382,114.529,2016-08-30 11:35:46,10,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0001","WA",20160830,NA,-27.52382,114.529,2016-08-30 11:35:46,121,320.575,21.8742,40.3807,5.37122,20.9791,"WET",6.33333333333333,0.04,"Sand"
"WAAGES0002","WA",20160830,"Acacia neurophylla subsp. erugata",-27.50954,114.6083,2016-08-30 19:14:08,41,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Acacia oldfieldii",-27.50954,114.6083,2016-08-30 19:14:08,11,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Acacia rhodophloia",-27.50954,114.6083,2016-08-30 19:14:08,1,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Acacia stereophylla var. stereophylla",-27.50954,114.6083,2016-08-30 19:14:08,3,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Allocasuarina campestris",-27.50954,114.6083,2016-08-30 19:14:08,95,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Baeckea pentagonantha",-27.50954,114.6083,2016-08-30 19:14:08,12,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Calothamnus quadrifidus subsp. homalophyllus",-27.50954,114.6083,2016-08-30 19:14:08,1,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Calytrix",-27.50954,114.6083,2016-08-30 19:14:08,2,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Cyphanthera racemosa",-27.50954,114.6083,2016-08-30 19:14:08,4,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Dampiera altissima",-27.50954,114.6083,2016-08-30 19:14:08,27,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Dampiera lindleyi",-27.50954,114.6083,2016-08-30 19:14:08,5,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Dampiera spicigera",-27.50954,114.6083,2016-08-30 19:14:08,2,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Dicrastylis fulva",-27.50954,114.6083,2016-08-30 19:14:08,4,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Drosera hirsuta",-27.50954,114.6083,2016-08-30 19:14:08,2,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Enekbatus cristatus",-27.50954,114.6083,2016-08-30 19:14:08,13,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Eucalyptus gittinsii subsp. gittinsii",-27.50954,114.6083,2016-08-30 19:14:08,4,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Goodenia drummondii subsp. drummondii",-27.50954,114.6083,2016-08-30 19:14:08,1,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Grevillea obliquistigma subsp. obliquistigma",-27.50954,114.6083,2016-08-30 19:14:08,11,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Hibbertia glomerosa var. glomerosa",-27.50954,114.6083,2016-08-30 19:14:08,40,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Homalocalyx aureus",-27.50954,114.6083,2016-08-30 19:14:08,30,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Melaleuca cordata",-27.50954,114.6083,2016-08-30 19:14:08,124,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Micromyrtus greeniana",-27.50954,114.6083,2016-08-30 19:14:08,2,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Persoonia hexagona",-27.50954,114.6083,2016-08-30 19:14:08,2,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Platysace trachymenioides",-27.50954,114.6083,2016-08-30 19:14:08,1,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Ricinocarpos muricatus",-27.50954,114.6083,2016-08-30 19:14:08,9,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Trachymene ornata",-27.50954,114.6083,2016-08-30 19:14:08,1,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,"Waitzia acuminata var. acuminata",-27.50954,114.6083,2016-08-30 19:14:08,1,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0002","WA",20160830,NA,-27.50954,114.6083,2016-08-30 19:14:08,118,303.778,21.9206,40.8084,5.36471,21.2188,"WET",6,0.04,"Sand"
"WAAGES0003","WA",20160831,"Acacia acuminata",-27.60539,114.6922,2016-08-31 17:28:17,24,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Acacia ramulosa var. ramulosa",-27.60539,114.6922,2016-08-31 17:28:17,49,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Acacia tetragonophylla",-27.60539,114.6922,2016-08-31 17:28:17,40,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Actinobole condensatum",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Asteraceae",-27.60539,114.6922,2016-08-31 17:28:17,3,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Austrostipa elegantissima",-27.60539,114.6922,2016-08-31 17:28:17,4,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Calandrinia Truncate capsules (A.Markey & S.Dillon 3474)",-27.60539,114.6922,2016-08-31 17:28:17,3,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Calandrinia baccata",-27.60539,114.6922,2016-08-31 17:28:17,3,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Calandrinia flava",-27.60539,114.6922,2016-08-31 17:28:17,4,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Calotis hispidula",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Cheilanthes adiantoides",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Chthonocephalus pseudevax",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Comesperma integerrimum",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Enchylaena tomentosa var. tomentosa",-27.60539,114.6922,2016-08-31 17:28:17,3,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Erodium cygnorum",-27.60539,114.6922,2016-08-31 17:28:17,9,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Eucalyptus loxophleba subsp. supralaevis",-27.60539,114.6922,2016-08-31 17:28:17,99,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Exocarpos aphyllus",-27.60539,114.6922,2016-08-31 17:28:17,25,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Gilruthia osbornei",-27.60539,114.6922,2016-08-31 17:28:17,47,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Goodenia berardiana",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Hypochaeris glabra",-27.60539,114.6922,2016-08-31 17:28:17,4,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Menkea australis",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Millotia myosotidifolia",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Parietaria cardiostegia",-27.60539,114.6922,2016-08-31 17:28:17,2,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Pentameris airoides subsp. airoides",-27.60539,114.6922,2016-08-31 17:28:17,4,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Persoonia bowgada",-27.60539,114.6922,2016-08-31 17:28:17,2,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Poaceae",-27.60539,114.6922,2016-08-31 17:28:17,3,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Podolepis lessonii",-27.60539,114.6922,2016-08-31 17:28:17,11,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Podotheca gnaphalioides",-27.60539,114.6922,2016-08-31 17:28:17,3,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Ptilotus divaricatus",-27.60539,114.6922,2016-08-31 17:28:17,7,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Ptilotus obovatus",-27.60539,114.6922,2016-08-31 17:28:17,66,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Rhagodia latifolia subsp. latifolia",-27.60539,114.6922,2016-08-31 17:28:17,7,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Rhodanthe stricta",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Santalum acuminatum",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Santalum spicatum",-27.60539,114.6922,2016-08-31 17:28:17,5,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Scaevola spinescens",-27.60539,114.6922,2016-08-31 17:28:17,6,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Sclerolaena diacantha",-27.60539,114.6922,2016-08-31 17:28:17,22,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Senna charlesiana",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Sida sp. dark green fruits (S.van Leeuwen 2260) WA Herbarium",-27.60539,114.6922,2016-08-31 17:28:17,1,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Solanum orbiculatum subsp. orbiculatum",-27.60539,114.6922,2016-08-31 17:28:17,2,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Tetragonia diptera",-27.60539,114.6922,2016-08-31 17:28:17,2,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,"Waitzia acuminata var. acuminata",-27.60539,114.6922,2016-08-31 17:28:17,2,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0003","WA",20160831,NA,-27.60539,114.6922,2016-08-31 17:28:17,121,303.862,21.869,40.6788,5.21364,21.0662,"WET",6.7,0.28,"Clay loam sandy"
"WAAGES0004","WA",20190802,"Asteraceae",-27.49707,114.7182,2019-08-02 17:04:00,4,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Baeckea pentagonantha",-27.49707,114.7182,2019-08-02 17:04:00,1,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Bursaria occidentalis",-27.49707,114.7182,2019-08-02 17:04:00,8,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Callitris arenaria",-27.49707,114.7182,2019-08-02 17:04:00,4,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Calothamnus phellosus",-27.49707,114.7182,2019-08-02 17:04:00,7,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Calytrix strigosa",-27.49707,114.7182,2019-08-02 17:04:00,20,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Cassytha nodiflora",-27.49707,114.7182,2019-08-02 17:04:00,1,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Chorizema racemosum",-27.49707,114.7182,2019-08-02 17:04:00,1,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Dianella revoluta",-27.49707,114.7182,2019-08-02 17:04:00,1,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Ecdeiocolea monostachya",-27.49707,114.7182,2019-08-02 17:04:00,49,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Eucalyptus eudesmioides",-27.49707,114.7182,2019-08-02 17:04:00,74,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Eucalyptus oldfieldii",-27.49707,114.7182,2019-08-02 17:04:00,106,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Hakea bucculenta",-27.49707,114.7182,2019-08-02 17:04:00,22,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Hibbertia conspicua",-27.49707,114.7182,2019-08-02 17:04:00,4,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Labichea teretifolia subsp. teretifolia",-27.49707,114.7182,2019-08-02 17:04:00,29,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Lamarchea hakeifolia var. brevifolia",-27.49707,114.7182,2019-08-02 17:04:00,12,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Lepidobolus preissianus",-27.49707,114.7182,2019-08-02 17:04:00,2,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Leptomeria preissiana",-27.49707,114.7182,2019-08-02 17:04:00,7,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Malleostemon peltiger",-27.49707,114.7182,2019-08-02 17:04:00,8,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Monachather paradoxus",-27.49707,114.7182,2019-08-02 17:04:00,5,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Pileanthus vernicosus",-27.49707,114.7182,2019-08-02 17:04:00,9,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Platysace trachymenioides",-27.49707,114.7182,2019-08-02 17:04:00,1,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Schoenus Murchison (K.L.Wilson 2647) WA Herbarium",-27.49707,114.7182,2019-08-02 17:04:00,34,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Stylidium elongatum",-27.49707,114.7182,2019-08-02 17:04:00,1,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Thysanotus",-27.49707,114.7182,2019-08-02 17:04:00,1,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,"Triodia bromoides",-27.49707,114.7182,2019-08-02 17:04:00,20,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0004","WA",20190802,NA,-27.49707,114.7182,2019-08-02 17:04:00,117,291.983,21.9487,40.9021,5.2231,21.2416,"DRY",6.98333333333333,0.029,"Clayey sand"
"WAAGES0005","WA",20190803,"Acacia stereophylla var. stereophylla",-27.52968,114.6749,2019-08-03 10:50:07,2,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Acanthocarpus Cooloomia (S.D.Hopper 3301) WA Herbarium",-27.52968,114.6749,2019-08-03 10:50:07,1,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Allocasuarina campestris",-27.52968,114.6749,2019-08-03 10:50:07,8,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Amphipogon caricinus var. caricinus",-27.52968,114.6749,2019-08-03 10:50:07,2,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Anthotroche myoporoides",-27.52968,114.6749,2019-08-03 10:50:07,1,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Asteraceae",-27.52968,114.6749,2019-08-03 10:50:07,1,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Baeckea Murchison River (M.E.Trudgen 12009) WA Herbarium",-27.52968,114.6749,2019-08-03 10:50:07,3,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Bonamia rosea",-27.52968,114.6749,2019-08-03 10:50:07,1,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Calothamnus blepharospermus",-27.52968,114.6749,2019-08-03 10:50:07,2,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Calothamnus formosus",-27.52968,114.6749,2019-08-03 10:50:07,6,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Calytrix brevifolia",-27.52968,114.6749,2019-08-03 10:50:07,4,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Calytrix formosa",-27.52968,114.6749,2019-08-03 10:50:07,4,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Cassytha pomiformis",-27.52968,114.6749,2019-08-03 10:50:07,5,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Chrysitrix distigmatosa",-27.52968,114.6749,2019-08-03 10:50:07,1,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Comesperma scoparium",-27.52968,114.6749,2019-08-03 10:50:07,2,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Conospermum microflorum",-27.52968,114.6749,2019-08-03 10:50:07,3,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Daviesia hakeoides subsp. hakeoides",-27.52968,114.6749,2019-08-03 10:50:07,3,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Ecdeiocolea monostachya",-27.52968,114.6749,2019-08-03 10:50:07,100,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Haemodorum",-27.52968,114.6749,2019-08-03 10:50:07,2,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Hibbertia conspicua",-27.52968,114.6749,2019-08-03 10:50:07,5,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
"WAAGES0005","WA",20190803,"Lepidobolus preissianus",-27.52968,114.6749,2019-08-03 10:50:07,8,301.307,21.9158,40.7537,5.23853,21.1438,"DRY",7.1,0.01625,"Loamy sand"
