"siteName","stateCode","siteVisitName","taxonFamily","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance"
"VCAAUA0001","VC",20180122,"Araliaceae",-36.90897,147.2877,"2018-01-22T12:14:47",1
"VCAAUA0001","VC",20180122,"Asteraceae",-36.90897,147.2877,"2018-01-22T12:14:47",362
"VCAAUA0001","VC",20180122,"Cyperaceae",-36.90897,147.2877,"2018-01-22T12:14:47",1
"VCAAUA0001","VC",20180122,"Ericaceae",-36.90897,147.2877,"2018-01-22T12:14:47",48
"VCAAUA0001","VC",20180122,"Haloragaceae",-36.90897,147.2877,"2018-01-22T12:14:47",2
"VCAAUA0001","VC",20180122,"Juncaceae",-36.90897,147.2877,"2018-01-22T12:14:47",16
"VCAAUA0001","VC",20180122,"Myrtaceae",-36.90897,147.2877,"2018-01-22T12:14:47",44
"VCAAUA0001","VC",20180122,"Plantaginaceae",-36.90897,147.2877,"2018-01-22T12:14:47",9
"VCAAUA0001","VC",20180122,"Poaceae",-36.90897,147.2877,"2018-01-22T12:14:47",355
"VCAAUA0001","VC",20180122,"Proteaceae",-36.90897,147.2877,"2018-01-22T12:14:47",138
"VCAAUA0001","VC",20180122,"Ranunculaceae",-36.90897,147.2877,"2018-01-22T12:14:47",24
"VCAAUA0001","VC",20180122,"Restionaceae",-36.90897,147.2877,"2018-01-22T12:14:47",3
"VCAAUA0001","VC",20180122,"Rosaceae",-36.90897,147.2877,"2018-01-22T12:14:47",3
"VCAAUA0001","VC",20180122,"Rutaceae",-36.90897,147.2877,"2018-01-22T12:14:47",98
"VCAAUA0001","VC",20180122,"Violaceae",-36.90897,147.2877,"2018-01-22T12:14:47",5
"VCAAUA0002","VC",20180123,"Apiaceae",-36.91451,147.281,"2018-01-23T11:15:58",2
"VCAAUA0002","VC",20180123,"Araliaceae",-36.91451,147.281,"2018-01-23T11:15:58",1
"VCAAUA0002","VC",20180123,"Asteraceae",-36.91451,147.281,"2018-01-23T11:15:58",265
"VCAAUA0002","VC",20180123,"Caryophyllaceae",-36.91451,147.281,"2018-01-23T11:15:58",21
"VCAAUA0002","VC",20180123,"Ericaceae",-36.91451,147.281,"2018-01-23T11:15:58",15
"VCAAUA0002","VC",20180123,"Juncaceae",-36.91451,147.281,"2018-01-23T11:15:58",25
"VCAAUA0002","VC",20180123,"Phyllanthaceae",-36.91451,147.281,"2018-01-23T11:15:58",2
"VCAAUA0002","VC",20180123,"Plantaginaceae",-36.91451,147.281,"2018-01-23T11:15:58",5
"VCAAUA0002","VC",20180123,"Poaceae",-36.91451,147.281,"2018-01-23T11:15:58",517
"VCAAUA0002","VC",20180123,"Polygonaceae",-36.91451,147.281,"2018-01-23T11:15:58",1
"VCAAUA0002","VC",20180123,"Proteaceae",-36.91451,147.281,"2018-01-23T11:15:58",27
"VCAAUA0002","VC",20180123,"Ranunculaceae",-36.91451,147.281,"2018-01-23T11:15:58",22
"VCAAUA0002","VC",20180123,"Restionaceae",-36.91451,147.281,"2018-01-23T11:15:58",3
"VCAAUA0002","VC",20180123,"Rubiaceae",-36.91451,147.281,"2018-01-23T11:15:58",8
"VCAAUA0002","VC",20180123,"Rutaceae",-36.91451,147.281,"2018-01-23T11:15:58",128
"VCAAUA0002","VC",20180123,"Thymelaeaceae",-36.91451,147.281,"2018-01-23T11:15:58",2
"VCAAUA0002","VC",20180123,"Violaceae",-36.91451,147.281,"2018-01-23T11:15:58",1
"VCAAUA0003","VC",20180124,"Asteliaceae",-36.86217,147.3201,"2018-01-24T08:35:02",26
"VCAAUA0003","VC",20180124,"Asteraceae",-36.86217,147.3201,"2018-01-24T08:35:02",1
"VCAAUA0003","VC",20180124,"Cyperaceae",-36.86217,147.3201,"2018-01-24T08:35:02",58
"VCAAUA0003","VC",20180124,"Droseraceae",-36.86217,147.3201,"2018-01-24T08:35:02",5
"VCAAUA0003","VC",20180124,"Ericaceae",-36.86217,147.3201,"2018-01-24T08:35:02",254
"VCAAUA0003","VC",20180124,"Fabaceae",-36.86217,147.3201,"2018-01-24T08:35:02",2
"VCAAUA0003","VC",20180124,"Juncaceae",-36.86217,147.3201,"2018-01-24T08:35:02",2
"VCAAUA0003","VC",20180124,"Myrtaceae",-36.86217,147.3201,"2018-01-24T08:35:02",87
"VCAAUA0003","VC",20180124,"Orchidaceae",-36.86217,147.3201,"2018-01-24T08:35:02",4
"VCAAUA0003","VC",20180124,"Poaceae",-36.86217,147.3201,"2018-01-24T08:35:02",15
"VCAAUA0003","VC",20180124,"Proteaceae",-36.86217,147.3201,"2018-01-24T08:35:02",1
"VCAAUA0003","VC",20180124,"Restionaceae",-36.86217,147.3201,"2018-01-24T08:35:02",431
"VCAAUA0003","VC",20180124,"Rutaceae",-36.86217,147.3201,"2018-01-24T08:35:02",1
"VCAAUA0003","VC",20180124,"Sphagnaceae",-36.86217,147.3201,"2018-01-24T08:35:02",621
"VCAAUA0004","VC",20180124,"Apiaceae",-36.90776,147.2901,"2018-01-24T12:35:00",3
"VCAAUA0004","VC",20180124,"Asteraceae",-36.90776,147.2901,"2018-01-24T12:35:00",73
"VCAAUA0004","VC",20180124,"Brassicaceae",-36.90776,147.2901,"2018-01-24T12:35:00",1
"VCAAUA0004","VC",20180124,"Caryophyllaceae",-36.90776,147.2901,"2018-01-24T12:35:00",34
"VCAAUA0004","VC",20180124,"Fabaceae",-36.90776,147.2901,"2018-01-24T12:35:00",190
"VCAAUA0004","VC",20180124,"Juncaceae",-36.90776,147.2901,"2018-01-24T12:35:00",7
"VCAAUA0004","VC",20180124,"Myrtaceae",-36.90776,147.2901,"2018-01-24T12:35:00",180
"VCAAUA0004","VC",20180124,"Phyllanthaceae",-36.90776,147.2901,"2018-01-24T12:35:00",4
"VCAAUA0004","VC",20180124,"Poaceae",-36.90776,147.2901,"2018-01-24T12:35:00",334
"VCAAUA0004","VC",20180124,"Polygonaceae",-36.90776,147.2901,"2018-01-24T12:35:00",55
"VCAAUA0004","VC",20180124,"Proteaceae",-36.90776,147.2901,"2018-01-24T12:35:00",223
"VCAAUA0004","VC",20180124,"Ranunculaceae",-36.90776,147.2901,"2018-01-24T12:35:00",18
"VCAAUA0004","VC",20180124,"Rosaceae",-36.90776,147.2901,"2018-01-24T12:35:00",22
"VCAAUA0004","VC",20180124,"Rubiaceae",-36.90776,147.2901,"2018-01-24T12:35:00",152
"VCAAUA0004","VC",20180124,"Rutaceae",-36.90776,147.2901,"2018-01-24T12:35:00",177
"VCAAUA0004","VC",20180124,"Thymelaeaceae",-36.90776,147.2901,"2018-01-24T12:35:00",14
"VCAAUA0004","VC",20180124,"Violaceae",-36.90776,147.2901,"2018-01-24T12:35:00",42
"VCAAUA0004","VC",20180124,"Winteraceae",-36.90776,147.2901,"2018-01-24T12:35:00",1
"VCAAUA0005","VC",20180125,"Asteraceae",-36.89268,147.2987,"2018-01-25T11:00:00",258
"VCAAUA0005","VC",20180125,"Caryophyllaceae",-36.89268,147.2987,"2018-01-25T11:00:00",8
"VCAAUA0005","VC",20180125,"Cyperaceae",-36.89268,147.2987,"2018-01-25T11:00:00",33
"VCAAUA0005","VC",20180125,"Ericaceae",-36.89268,147.2987,"2018-01-25T11:00:00",8
"VCAAUA0005","VC",20180125,"Fabaceae",-36.89268,147.2987,"2018-01-25T11:00:00",2
"VCAAUA0005","VC",20180125,"Myrtaceae",-36.89268,147.2987,"2018-01-25T11:00:00",10
"VCAAUA0005","VC",20180125,"Phyllanthaceae",-36.89268,147.2987,"2018-01-25T11:00:00",14
"VCAAUA0005","VC",20180125,"Plantaginaceae",-36.89268,147.2987,"2018-01-25T11:00:00",4
"VCAAUA0005","VC",20180125,"Poaceae",-36.89268,147.2987,"2018-01-25T11:00:00",608
"VCAAUA0005","VC",20180125,"Proteaceae",-36.89268,147.2987,"2018-01-25T11:00:00",89
"VCAAUA0005","VC",20180125,"Ranunculaceae",-36.89268,147.2987,"2018-01-25T11:00:00",12
"VCAAUA0005","VC",20180125,"Restionaceae",-36.89268,147.2987,"2018-01-25T11:00:00",4
"VCAAUA0005","VC",20180125,"Rubiaceae",-36.89268,147.2987,"2018-01-25T11:00:00",5
"VCAAUA0005","VC",20180125,"Rutaceae",-36.89268,147.2987,"2018-01-25T11:00:00",74
"VCAAUA0005","VC",20180125,"Thymelaeaceae",-36.89268,147.2987,"2018-01-25T11:00:00",11
"VCAAUA0006","VC",20180126,"Apiaceae",-36.91622,147.2128,"2018-01-26T11:41:02",23
"VCAAUA0006","VC",20180126,"Araliaceae",-36.91622,147.2128,"2018-01-26T11:41:02",5
"VCAAUA0006","VC",20180126,"Asteraceae",-36.91622,147.2128,"2018-01-26T11:41:02",46
"VCAAUA0006","VC",20180126,"Campanulaceae",-36.91622,147.2128,"2018-01-26T11:41:02",5
"VCAAUA0006","VC",20180126,"Caryophyllaceae",-36.91622,147.2128,"2018-01-26T11:41:02",20
"VCAAUA0006","VC",20180126,"Celastraceae",-36.91622,147.2128,"2018-01-26T11:41:02",91
"VCAAUA0006","VC",20180126,"Cyperaceae",-36.91622,147.2128,"2018-01-26T11:41:02",88
"VCAAUA0006","VC",20180126,"Ericaceae",-36.91622,147.2128,"2018-01-26T11:41:02",105
"VCAAUA0006","VC",20180126,"Haloragaceae",-36.91622,147.2128,"2018-01-26T11:41:02",3
"VCAAUA0006","VC",20180126,"Juncaceae",-36.91622,147.2128,"2018-01-26T11:41:02",56
"VCAAUA0006","VC",20180126,"Lycopodiaceae",-36.91622,147.2128,"2018-01-26T11:41:02",7
"VCAAUA0006","VC",20180126,"Onagraceae",-36.91622,147.2128,"2018-01-26T11:41:02",1
"VCAAUA0006","VC",20180126,"Orchidaceae",-36.91622,147.2128,"2018-01-26T11:41:02",2
"VCAAUA0006","VC",20180126,"Plantaginaceae",-36.91622,147.2128,"2018-01-26T11:41:02",18
"VCAAUA0006","VC",20180126,"Poaceae",-36.91622,147.2128,"2018-01-26T11:41:02",436
"VCAAUA0006","VC",20180126,"Polygonaceae",-36.91622,147.2128,"2018-01-26T11:41:02",5
"VCAAUA0006","VC",20180126,"Polytrichaceae",-36.91622,147.2128,"2018-01-26T11:41:02",1
"VCAAUA0006","VC",20180126,"Ranunculaceae",-36.91622,147.2128,"2018-01-26T11:41:02",19
"VCAAUA0006","VC",20180126,"Restionaceae",-36.91622,147.2128,"2018-01-26T11:41:02",330
"VCAAUA0006","VC",20180126,"Stylidiaceae",-36.91622,147.2128,"2018-01-26T11:41:02",1
"VCAAUA0006","VC",20180126,"Thymelaeaceae",-36.91622,147.2128,"2018-01-26T11:41:02",5
"VCAAUA0006","VC",20180126,"Violaceae",-36.91622,147.2128,"2018-01-26T11:41:02",10
"VCAAUA0007","VC",20180127,"Araliaceae",-36.90786,147.2556,"2018-01-27T10:44:41",1
"VCAAUA0007","VC",20180127,"Asteraceae",-36.90786,147.2556,"2018-01-27T10:44:41",242
"VCAAUA0007","VC",20180127,"Caryophyllaceae",-36.90786,147.2556,"2018-01-27T10:44:41",33
"VCAAUA0007","VC",20180127,"Cyperaceae",-36.90786,147.2556,"2018-01-27T10:44:41",16
"VCAAUA0007","VC",20180127,"Ericaceae",-36.90786,147.2556,"2018-01-27T10:44:41",261
"VCAAUA0007","VC",20180127,"Juncaceae",-36.90786,147.2556,"2018-01-27T10:44:41",49
"VCAAUA0007","VC",20180127,"Plantaginaceae",-36.90786,147.2556,"2018-01-27T10:44:41",2
"VCAAUA0007","VC",20180127,"Poaceae",-36.90786,147.2556,"2018-01-27T10:44:41",381
"VCAAUA0007","VC",20180127,"Polygonaceae",-36.90786,147.2556,"2018-01-27T10:44:41",1
"VCAAUA0007","VC",20180127,"Ranunculaceae",-36.90786,147.2556,"2018-01-27T10:44:41",12
"VCAAUA0007","VC",20180127,"Rutaceae",-36.90786,147.2556,"2018-01-27T10:44:41",6
"VCAAUA0007","VC",20180127,"Thymelaeaceae",-36.90786,147.2556,"2018-01-27T10:44:41",37
"VCAAUA0008","VC",20180127,"Apiaceae",-36.90306,147.2523,"2018-01-27T15:26:53",1
"VCAAUA0008","VC",20180127,"Asteraceae",-36.90306,147.2523,"2018-01-27T15:26:53",51
"VCAAUA0008","VC",20180127,"Caryophyllaceae",-36.90306,147.2523,"2018-01-27T15:26:53",29
"VCAAUA0008","VC",20180127,"Cyperaceae",-36.90306,147.2523,"2018-01-27T15:26:53",11
"VCAAUA0008","VC",20180127,"Ericaceae",-36.90306,147.2523,"2018-01-27T15:26:53",12
"VCAAUA0008","VC",20180127,"Fabaceae",-36.90306,147.2523,"2018-01-27T15:26:53",238
"VCAAUA0008","VC",20180127,"Goodeniaceae",-36.90306,147.2523,"2018-01-27T15:26:53",4
"VCAAUA0008","VC",20180127,"Lamiaceae",-36.90306,147.2523,"2018-01-27T15:26:53",175
"VCAAUA0008","VC",20180127,"Myrtaceae",-36.90306,147.2523,"2018-01-27T15:26:53",626
"VCAAUA0008","VC",20180127,"Phyllanthaceae",-36.90306,147.2523,"2018-01-27T15:26:53",1
"VCAAUA0008","VC",20180127,"Poaceae",-36.90306,147.2523,"2018-01-27T15:26:53",307
"VCAAUA0008","VC",20180127,"Polygonaceae",-36.90306,147.2523,"2018-01-27T15:26:53",22
"VCAAUA0008","VC",20180127,"Proteaceae",-36.90306,147.2523,"2018-01-27T15:26:53",214
"VCAAUA0008","VC",20180127,"Rutaceae",-36.90306,147.2523,"2018-01-27T15:26:53",80
"VCAAUA0008","VC",20180127,"Winteraceae",-36.90306,147.2523,"2018-01-27T15:26:53",2
"VCAAUA0009","VC",20180128,"Apiaceae",-36.89401,147.3025,"2018-01-28T16:23:22",1
"VCAAUA0009","VC",20180128,"Asteraceae",-36.89401,147.3025,"2018-01-28T16:23:22",75
"VCAAUA0009","VC",20180128,"Cyperaceae",-36.89401,147.3025,"2018-01-28T16:23:22",1
"VCAAUA0009","VC",20180128,"Dicranaceae",-36.89401,147.3025,"2018-01-28T16:23:22",2
"VCAAUA0009","VC",20180128,"Ericaceae",-36.89401,147.3025,"2018-01-28T16:23:22",40
"VCAAUA0009","VC",20180128,"Fabaceae",-36.89401,147.3025,"2018-01-28T16:23:22",528
"VCAAUA0009","VC",20180128,"Goodeniaceae",-36.89401,147.3025,"2018-01-28T16:23:22",1
"VCAAUA0009","VC",20180128,"Haloragaceae",-36.89401,147.3025,"2018-01-28T16:23:22",1
"VCAAUA0009","VC",20180128,"Juncaceae",-36.89401,147.3025,"2018-01-28T16:23:22",1
"VCAAUA0009","VC",20180128,"Lamiaceae",-36.89401,147.3025,"2018-01-28T16:23:22",47
"VCAAUA0009","VC",20180128,"Myrtaceae",-36.89401,147.3025,"2018-01-28T16:23:22",187
"VCAAUA0009","VC",20180128,"Poaceae",-36.89401,147.3025,"2018-01-28T16:23:22",264
"VCAAUA0009","VC",20180128,"Polygonaceae",-36.89401,147.3025,"2018-01-28T16:23:22",6
"VCAAUA0009","VC",20180128,"Proteaceae",-36.89401,147.3025,"2018-01-28T16:23:22",4
"VCAAUA0009","VC",20180128,"Ranunculaceae",-36.89401,147.3025,"2018-01-28T16:23:22",1
"VCAAUA0009","VC",20180128,"Restionaceae",-36.89401,147.3025,"2018-01-28T16:23:22",27
"VCAAUA0009","VC",20180128,"Rubiaceae",-36.89401,147.3025,"2018-01-28T16:23:22",85
"VCAAUA0009","VC",20180128,"Rutaceae",-36.89401,147.3025,"2018-01-28T16:23:22",269
"VCAAUA0009","VC",20180128,"Salicaceae",-36.89401,147.3025,"2018-01-28T16:23:22",1
"VCAAUA0009","VC",20180128,"Thymelaeaceae",-36.89401,147.3025,"2018-01-28T16:23:22",20
"VCAAUA0009","VC",20180128,"Violaceae",-36.89401,147.3025,"2018-01-28T16:23:22",4
"VCAAUA0009","VC",20180128,"Winteraceae",-36.89401,147.3025,"2018-01-28T16:23:22",6
"VCAAUA0010","VC",20180129,"Apiaceae",-36.85673,147.3535,"2018-01-29T11:25:00",3
"VCAAUA0010","VC",20180129,"Asteraceae",-36.85673,147.3535,"2018-01-29T11:25:00",501
"VCAAUA0010","VC",20180129,"Caryophyllaceae",-36.85673,147.3535,"2018-01-29T11:25:00",25
"VCAAUA0010","VC",20180129,"Cyperaceae",-36.85673,147.3535,"2018-01-29T11:25:00",35
"VCAAUA0010","VC",20180129,"Ericaceae",-36.85673,147.3535,"2018-01-29T11:25:00",24
"VCAAUA0010","VC",20180129,"Fabaceae",-36.85673,147.3535,"2018-01-29T11:25:00",39
"VCAAUA0010","VC",20180129,"Juncaceae",-36.85673,147.3535,"2018-01-29T11:25:00",3
"VCAAUA0010","VC",20180129,"Myrtaceae",-36.85673,147.3535,"2018-01-29T11:25:00",9
"VCAAUA0010","VC",20180129,"Phyllanthaceae",-36.85673,147.3535,"2018-01-29T11:25:00",37
"VCAAUA0010","VC",20180129,"Plantaginaceae",-36.85673,147.3535,"2018-01-29T11:25:00",2
"VCAAUA0010","VC",20180129,"Poaceae",-36.85673,147.3535,"2018-01-29T11:25:00",438
"VCAAUA0010","VC",20180129,"Ranunculaceae",-36.85673,147.3535,"2018-01-29T11:25:00",35
"VCAAUA0010","VC",20180129,"Rubiaceae",-36.85673,147.3535,"2018-01-29T11:25:00",38
"VCAAUA0010","VC",20180129,"Thymelaeaceae",-36.85673,147.3535,"2018-01-29T11:25:00",4
"VCAAUA0011","VC",20180130,"Anarthriaceae",-37.11072,147.1643,"2018-01-30T18:13:26",3
"VCAAUA0011","VC",20180130,"Apiaceae",-37.11072,147.1643,"2018-01-30T18:13:26",7
"VCAAUA0011","VC",20180130,"Asteraceae",-37.11072,147.1643,"2018-01-30T18:13:26",131
"VCAAUA0011","VC",20180130,"Campanulaceae",-37.11072,147.1643,"2018-01-30T18:13:26",2
"VCAAUA0011","VC",20180130,"Caryophyllaceae",-37.11072,147.1643,"2018-01-30T18:13:26",42
"VCAAUA0011","VC",20180130,"Convolvulaceae",-37.11072,147.1643,"2018-01-30T18:13:26",34
"VCAAUA0011","VC",20180130,"Cyperaceae",-37.11072,147.1643,"2018-01-30T18:13:26",207
"VCAAUA0011","VC",20180130,"Ericaceae",-37.11072,147.1643,"2018-01-30T18:13:26",2
"VCAAUA0011","VC",20180130,"Fabaceae",-37.11072,147.1643,"2018-01-30T18:13:26",182
"VCAAUA0011","VC",20180130,"Geraniaceae",-37.11072,147.1643,"2018-01-30T18:13:26",5
"VCAAUA0011","VC",20180130,"Haloragaceae",-37.11072,147.1643,"2018-01-30T18:13:26",1
"VCAAUA0011","VC",20180130,"Juncaceae",-37.11072,147.1643,"2018-01-30T18:13:26",2
"VCAAUA0011","VC",20180130,"Onagraceae",-37.11072,147.1643,"2018-01-30T18:13:26",14
"VCAAUA0011","VC",20180130,"Oxalidaceae",-37.11072,147.1643,"2018-01-30T18:13:26",2
"VCAAUA0011","VC",20180130,"Poaceae",-37.11072,147.1643,"2018-01-30T18:13:26",1075
"VCAAUA0011","VC",20180130,"Polygonaceae",-37.11072,147.1643,"2018-01-30T18:13:26",32
"VCAAUA0011","VC",20180130,"Ranunculaceae",-37.11072,147.1643,"2018-01-30T18:13:26",4
"VCAAUA0011","VC",20180130,"Restionaceae",-37.11072,147.1643,"2018-01-30T18:13:26",3
"VCAAUA0011","VC",20180130,"Rosaceae",-37.11072,147.1643,"2018-01-30T18:13:26",15
"VCAAUA0011","VC",20180130,"Rubiaceae",-37.11072,147.1643,"2018-01-30T18:13:26",103
"VCAAUA0011","VC",20180130,"Thymelaeaceae",-37.11072,147.1643,"2018-01-30T18:13:26",6
"VCAAUA0012","VC",20180131,"Asphodelaceae",-37.10012,147.1556,"2018-01-31T09:44:00",6
"VCAAUA0012","VC",20180131,"Asteraceae",-37.10012,147.1556,"2018-01-31T09:44:00",131
"VCAAUA0012","VC",20180131,"Caryophyllaceae",-37.10012,147.1556,"2018-01-31T09:44:00",9
"VCAAUA0012","VC",20180131,"Cyperaceae",-37.10012,147.1556,"2018-01-31T09:44:00",195
"VCAAUA0012","VC",20180131,"Ericaceae",-37.10012,147.1556,"2018-01-31T09:44:00",3
"VCAAUA0012","VC",20180131,"Fabaceae",-37.10012,147.1556,"2018-01-31T09:44:00",64
"VCAAUA0012","VC",20180131,"Haloragaceae",-37.10012,147.1556,"2018-01-31T09:44:00",1
"VCAAUA0012","VC",20180131,"Hypericaceae",-37.10012,147.1556,"2018-01-31T09:44:00",2
"VCAAUA0012","VC",20180131,"Juncaceae",-37.10012,147.1556,"2018-01-31T09:44:00",2
"VCAAUA0012","VC",20180131,"Myrtaceae",-37.10012,147.1556,"2018-01-31T09:44:00",6
"VCAAUA0012","VC",20180131,"Onagraceae",-37.10012,147.1556,"2018-01-31T09:44:00",1
"VCAAUA0012","VC",20180131,"Poaceae",-37.10012,147.1556,"2018-01-31T09:44:00",752
"VCAAUA0012","VC",20180131,"Polygonaceae",-37.10012,147.1556,"2018-01-31T09:44:00",6
"VCAAUA0012","VC",20180131,"Polytrichaceae",-37.10012,147.1556,"2018-01-31T09:44:00",31
"VCAAUA0012","VC",20180131,"Proteaceae",-37.10012,147.1556,"2018-01-31T09:44:00",1
"VCAAUA0012","VC",20180131,"Ranunculaceae",-37.10012,147.1556,"2018-01-31T09:44:00",30
"VCAAUA0012","VC",20180131,"Restionaceae",-37.10012,147.1556,"2018-01-31T09:44:00",162
"VCAAUA0012","VC",20180131,"Rosaceae",-37.10012,147.1556,"2018-01-31T09:44:00",2
"VCAAUA0012","VC",20180131,"Rubiaceae",-37.10012,147.1556,"2018-01-31T09:44:00",39
"VCAAUA0012","VC",20180131,"Violaceae",-37.10012,147.1556,"2018-01-31T09:44:00",8
"VCAAUA0013","VC",20180202,"Apiaceae",-37.40826,146.7511,"2018-02-02T09:20:20",14
"VCAAUA0013","VC",20180202,"Asteraceae",-37.40826,146.7511,"2018-02-02T09:20:20",227
"VCAAUA0013","VC",20180202,"Campanulaceae",-37.40826,146.7511,"2018-02-02T09:20:20",3
"VCAAUA0013","VC",20180202,"Caryophyllaceae",-37.40826,146.7511,"2018-02-02T09:20:20",30
"VCAAUA0013","VC",20180202,"Convolvulaceae",-37.40826,146.7511,"2018-02-02T09:20:20",8
"VCAAUA0013","VC",20180202,"Cyperaceae",-37.40826,146.7511,"2018-02-02T09:20:20",91
"VCAAUA0013","VC",20180202,"Ericaceae",-37.40826,146.7511,"2018-02-02T09:20:20",12
"VCAAUA0013","VC",20180202,"Fabaceae",-37.40826,146.7511,"2018-02-02T09:20:20",20
"VCAAUA0013","VC",20180202,"Geraniaceae",-37.40826,146.7511,"2018-02-02T09:20:20",28
"VCAAUA0013","VC",20180202,"Hypericaceae",-37.40826,146.7511,"2018-02-02T09:20:20",7
"VCAAUA0013","VC",20180202,"Juncaceae",-37.40826,146.7511,"2018-02-02T09:20:20",7
"VCAAUA0013","VC",20180202,"Linaceae",-37.40826,146.7511,"2018-02-02T09:20:20",3
"VCAAUA0013","VC",20180202,"Onagraceae",-37.40826,146.7511,"2018-02-02T09:20:20",2
"VCAAUA0013","VC",20180202,"Ophioglossaceae",-37.40826,146.7511,"2018-02-02T09:20:20",1
"VCAAUA0013","VC",20180202,"Oxalidaceae",-37.40826,146.7511,"2018-02-02T09:20:20",23
"VCAAUA0013","VC",20180202,"Plantaginaceae",-37.40826,146.7511,"2018-02-02T09:20:20",82
"VCAAUA0013","VC",20180202,"Poaceae",-37.40826,146.7511,"2018-02-02T09:20:20",888
"VCAAUA0013","VC",20180202,"Polygonaceae",-37.40826,146.7511,"2018-02-02T09:20:20",10
"VCAAUA0013","VC",20180202,"Polytrichaceae",-37.40826,146.7511,"2018-02-02T09:20:20",20
"VCAAUA0013","VC",20180202,"Proteaceae",-37.40826,146.7511,"2018-02-02T09:20:20",7
"VCAAUA0013","VC",20180202,"Ranunculaceae",-37.40826,146.7511,"2018-02-02T09:20:20",33
"VCAAUA0013","VC",20180202,"Restionaceae",-37.40826,146.7511,"2018-02-02T09:20:20",11
"VCAAUA0013","VC",20180202,"Rosaceae",-37.40826,146.7511,"2018-02-02T09:20:20",13
"VCAAUA0013","VC",20180202,"Rubiaceae",-37.40826,146.7511,"2018-02-02T09:20:20",13
"VCAAUA0014","VC",20180202,"Apiaceae",-37.40208,146.7551,"2018-02-02T13:43:52",4
"VCAAUA0014","VC",20180202,"Asteraceae",-37.40208,146.7551,"2018-02-02T13:43:52",54
"VCAAUA0014","VC",20180202,"Caryophyllaceae",-37.40208,146.7551,"2018-02-02T13:43:52",12
"VCAAUA0014","VC",20180202,"Cyperaceae",-37.40208,146.7551,"2018-02-02T13:43:52",7
"VCAAUA0014","VC",20180202,"Ericaceae",-37.40208,146.7551,"2018-02-02T13:43:52",6
"VCAAUA0014","VC",20180202,"Fabaceae",-37.40208,146.7551,"2018-02-02T13:43:52",163
"VCAAUA0014","VC",20180202,"Juncaceae",-37.40208,146.7551,"2018-02-02T13:43:52",2
"VCAAUA0014","VC",20180202,"Plantaginaceae",-37.40208,146.7551,"2018-02-02T13:43:52",12
"VCAAUA0014","VC",20180202,"Poaceae",-37.40208,146.7551,"2018-02-02T13:43:52",751
"VCAAUA0014","VC",20180202,"Polygonaceae",-37.40208,146.7551,"2018-02-02T13:43:52",11
"VCAAUA0014","VC",20180202,"Ranunculaceae",-37.40208,146.7551,"2018-02-02T13:43:52",15
"VCAAUA0014","VC",20180202,"Restionaceae",-37.40208,146.7551,"2018-02-02T13:43:52",23
"VCAAUA0014","VC",20180202,"Rosaceae",-37.40208,146.7551,"2018-02-02T13:43:52",3
"VCAAUA0014","VC",20180202,"Rubiaceae",-37.40208,146.7551,"2018-02-02T13:43:52",193
"VCAAUA0014","VC",20180202,"Thymelaeaceae",-37.40208,146.7551,"2018-02-02T13:43:52",12
"VCAAUA0014","VC",20180202,"Violaceae",-37.40208,146.7551,"2018-02-02T13:43:52",3
"VCAAUA0015","VC",20180203,"Apiaceae",-37.38885,146.7646,"2018-02-03T10:10:00",2
"VCAAUA0015","VC",20180203,"Araliaceae",-37.38885,146.7646,"2018-02-03T10:10:00",2
"VCAAUA0015","VC",20180203,"Asteraceae",-37.38885,146.7646,"2018-02-03T10:10:00",132
"VCAAUA0015","VC",20180203,"Bartramiaceae",-37.38885,146.7646,"2018-02-03T10:10:00",1
"VCAAUA0015","VC",20180203,"Brassicaceae",-37.38885,146.7646,"2018-02-03T10:10:00",1
"VCAAUA0015","VC",20180203,"Caryophyllaceae",-37.38885,146.7646,"2018-02-03T10:10:00",19
"VCAAUA0015","VC",20180203,"Convolvulaceae",-37.38885,146.7646,"2018-02-03T10:10:00",3
"VCAAUA0015","VC",20180203,"Cyperaceae",-37.38885,146.7646,"2018-02-03T10:10:00",50
"VCAAUA0015","VC",20180203,"Ericaceae",-37.38885,146.7646,"2018-02-03T10:10:00",27
"VCAAUA0015","VC",20180203,"Fabaceae",-37.38885,146.7646,"2018-02-03T10:10:00",277
"VCAAUA0015","VC",20180203,"Geraniaceae",-37.38885,146.7646,"2018-02-03T10:10:00",1
"VCAAUA0015","VC",20180203,"Goodeniaceae",-37.38885,146.7646,"2018-02-03T10:10:00",2
"VCAAUA0015","VC",20180203,"Haloragaceae",-37.38885,146.7646,"2018-02-03T10:10:00",4
"VCAAUA0015","VC",20180203,"Juncaceae",-37.38885,146.7646,"2018-02-03T10:10:00",12
"VCAAUA0015","VC",20180203,"Myrtaceae",-37.38885,146.7646,"2018-02-03T10:10:00",19
"VCAAUA0015","VC",20180203,"Plantaginaceae",-37.38885,146.7646,"2018-02-03T10:10:00",12
"VCAAUA0015","VC",20180203,"Poaceae",-37.38885,146.7646,"2018-02-03T10:10:00",789
"VCAAUA0015","VC",20180203,"Polygonaceae",-37.38885,146.7646,"2018-02-03T10:10:00",29
"VCAAUA0015","VC",20180203,"Polytrichaceae",-37.38885,146.7646,"2018-02-03T10:10:00",3
